0.101011	0.97448
0.20202	1.16828
0.303032	1.35235
0.404041	1.57867
0.505051	1.84602
0.606061	2.16654
0.707071	2.42374
0.808082	2.58525
0.909092	2.81555
1.0101	3.04614
1.11111	3.26261
1.21212	3.39914
1.31313	3.39281
1.41414	3.51811
1.51515	3.51901
1.61616	3.43182
1.71717	3.1809
1.81818	2.97234
1.91919	2.76082
2.0202	2.57347
2.12121	2.38731
2.22222	2.209
2.32323	2.03528
2.42424	1.94404
2.52525	1.8593
2.62626	1.76137
2.72727	1.68656
2.82828	1.65044
2.92929	1.51979
3.03031	1.3853
3.13131	1.24715
3.23233	1.1412
3.33333	1.018
3.43435	0.87144
3.53536	0.77068
3.63637	0.6944
3.73738	0.64824
3.83839	0.61337
3.9394	0.56036
4.04041	0.53024
4.14141	0.50109
4.24242	0.44657
4.34344	0.39438
4.44445	0.36471
4.54547	0.3644
4.64647	0.35135
4.74748	0.35095
4.84849	0.3553
4.9495	0.37825
5.05051	0.41499
5.15152	0.441
5.25253	0.45411
5.35354	0.4895
5.45456	0.50828
5.55556	0.47153
5.65657	0.44152
5.75758	0.44514
5.85861	0.45287
5.9596	0.47414
6.06061	0.51539
6.16162	0.54675
6.26263	0.60798
6.36364	0.65113
6.46465	0.66123
6.56566	0.67259
6.66667	0.69275
6.76768	0.70973
6.86869	0.7113
6.9697	0.78466
7.07071	0.88734
7.17172	0.93195
7.27273	1.01153
7.37374	1.11798
7.47475	1.15069
7.57576	1.17939
7.67677	1.22873
7.77778	1.30125
7.87879	1.39743
7.9798	1.48215
8.08081	1.52752
8.18182	1.56239
8.28283	1.63263
8.38384	1.71887
8.48485	1.79144
8.58586	1.78155
8.68687	1.70057
8.78788	1.62732
8.88889	1.55142
8.9899	1.46298
9.09091	1.44913
9.19192	1.39925
9.29293	1.32501
9.39394	1.25586
9.49495	1.2053
9.59596	1.14596
9.69697	1.13599
9.79798	1.19467
9.89899	1.19898
10	1.17738
