46        1
46.01923077        0
46.03846154        96
46.05769231        91
46.07692308        117
46.09615385        70
46.11538462        118
46.13461538        100
46.15384615        112
46.17307692        133
46.19230769        142
46.21153846        138
46.23076923        178
46.25        192
46.26923077        200
46.28846154        160
46.30769231        180
46.32692308        176
46.34615385        138
46.36538462        180
46.38461538        160
46.40384615        188
46.42307692        182
46.44230769        193
46.46153846        162
46.48076923        150
46.5        142
46.51923077        157
46.53846154        158
46.55769231        148
46.57692308        167
46.59615385        166
46.61538462        159
46.63461538        121
46.65384615        148
46.67307692        170
46.69230769        124
46.71153846        130
46.73076923        142
46.75        110
46.76923077        81
46.78846154        90
46.80769231        108
46.82692308        101
46.84615385        94
46.86538462        83
46.88461538        74
46.90384615        99
46.92307692        106
46.94230769        109
46.96153846        105
46.98076923        96
47        103
47.01886792        82
47.03773585        115
47.05660377        132
47.0754717        158
47.09433962        196
47.11320755        156
47.13207547        161
47.1509434        180
47.16981132        212
47.18867925        224
47.20754717        262
47.22641509        252
47.24528302        230
47.26415094        267
47.28301887        192
47.30188679        221
47.32075472        255
47.33962264        256
47.35849057        250
47.37735849        300
47.39622642        263
47.41509434        226
47.43396226        240
47.45283019        231
47.47169811        262
47.49056604        276
47.50943396        188
47.52830189        287
47.54716981        267
47.56603774        217
47.58490566        233
47.60377358        195
47.62264151        156
47.64150943        203
47.66037736        180
47.67924528        193
47.69811321        177
47.71698113        145
47.73584906        131
47.75471698        117
47.77358491        116
47.79245283        73
47.81132075        87
47.83018868        78
47.8490566        59
47.86792453        73
47.88679245        70
47.90566038        86
47.9245283        105
47.94339623        102
47.96226415        92
47.98113208        122
48        67
48.01923077        135
48.03846154        163
48.05769231        160
48.07692308        158
48.09615385        191
48.11538462        172
48.13461538        193
48.15384615        155
48.17307692        158
48.19230769        217
48.21153846        236
48.23076923        246
48.25        192
48.26923077        166
48.28846154        231
48.30769231        286
48.32692308        271
48.34615385        253
48.36538462        221
48.38461538        217
48.40384615        228
48.42307692        265
48.44230769        243
48.46153846        248
48.48076923        273
48.5        217
48.51923077        223
48.53846154        259
48.55769231        258
48.57692308        274
48.59615385        275
48.61538462        263
48.63461538        228
48.65384615        315
48.67307692        248
48.69230769        238
48.71153846        229
48.73076923        166
48.75        170
48.76923077        157
48.78846154        127
48.80769231        146
48.82692308        120
48.84615385        127
48.86538462        111
48.88461538        152
48.90384615        168
48.92307692        162
48.94230769        141
48.96153846        187
48.98076923        154
49        100
49.01923077        133
49.03846154        168
49.05769231        172
49.07692308        195
49.09615385        168
49.11538462        176
49.13461538        212
49.15384615        191
49.17307692        195
49.19230769        218
49.21153846        189
49.23076923        221
49.25        181
49.26923077        247
49.28846154        171
49.30769231        194
49.32692308        157
49.34615385        167
49.36538462        196
49.38461538        183
49.40384615        155
49.42307692        141
49.44230769        111
49.46153846        102
49.48076923        111
49.5        90
49.51923077        110
49.53846154        92
49.55769231        84
49.57692308        86
49.59615385        84
49.61538462        74
49.63461538        82
49.65384615        82
49.67307692        79
49.69230769        77
49.71153846        60
49.73076923        48
49.75        39
49.76923077        43
49.78846154        31
49.80769231        51
49.82692308        26
49.84615385        31
49.86538462        26
49.88461538        22
49.90384615        35
49.92307692        43
49.94230769        36
49.96153846        33
49.98076923        32
50        39
50.01923077        34
50.03846154        61
50.05769231        59
50.07692308        88
50.09615385        77
50.11538462        52
50.13461538        72
50.15384615        68
50.17307692        78
50.19230769        75
50.21153846        77
50.23076923        70
50.25        93
50.26923077        116
50.28846154        102
50.30769231        110
50.32692308        108
50.34615385        144
50.36538462        167
50.38461538        203
50.40384615        176
50.42307692        172
50.44230769        139
50.46153846        168
50.48076923        199
50.5        211
50.51923077        234
50.53846154        233
50.55769231        256
50.57692308        303
50.59615385        268
50.61538462        282
50.63461538        253
50.65384615        336
50.67307692        354
50.69230769        325
50.71153846        280
50.73076923        267
50.75        234
50.76923077        225
50.78846154        255
50.80769231        231
50.82692308        251
50.84615385        295
50.86538462        305
50.88461538        285
50.90384615        340
50.92307692        376
50.94230769        417
50.96153846        394
50.98076923        424
51        360
51.01923077        325
51.03846154        521
51.05769231        490
51.07692308        452
51.09615385        464
51.11538462        428
51.13461538        394
51.15384615        404
51.17307692        425
