0.444939	813.891	418.981	74.1863	30.0527
0.889878	575.867	418.981	109.334	30.0527
1.33482	373.942	418.981	101.146	30.0527
1.77976	276.478	418.981	69.3473	30.0527
2.22469	254.234	418.981	45.1699	30.0527
2.66963	269.026	418.981	31.756	30.0527
3.11457	299.972	418.981	24.629	30.0527
3.55951	336.536	418.981	20.8925	30.0527
4.00445	373.017	418.981	19.1676	30.0527
4.44939	406.076	418.981	18.8	30.0527
4.89433	433.609	418.981	19.4634	30.0527
5.33927	454.235	418.981	20.9721	30.0527
5.7842	467.114	418.981	23.1678	30.0527
6.22914	471.998	418.981	25.8388	30.0527
6.67408	469.396	418.981	28.6724	30.0527
7.11902	460.711	418.981	31.268	30.0527
7.56396	448.148	418.981	33.2303	30.0527
8.0089	434.316	418.981	34.3037	30.0527
8.45384	421.621	418.981	34.4634	30.0527
8.89878	411.754	418.981	33.8964	30.0527
9.34372	405.488	418.981	32.8971	30.0527
9.78865	402.781	418.981	31.7537	30.0527
10.2336	403.051	418.981	30.6825	30.0527
10.6785	405.453	418.981	29.8133	30.0527
11.1235	409.097	418.981	29.2035	30.0527
11.5684	413.179	418.981	28.8597	30.0527
12.0133	417.054	418.981	28.7555	30.0527
12.4583	420.266	418.981	28.8452	30.0527
12.9032	422.55	418.981	29.0722	30.0527
13.3482	423.821	418.981	29.3766	30.0527
13.7931	424.143	418.981	29.7015	30.0527
14.238	423.692	418.981	29.999	30.0527
14.683	422.707	418.981	30.2347	30.0527
15.1279	421.448	418.981	30.39	30.0527
15.5729	420.154	418.981	30.4618	30.0527
16.0178	419.011	418.981	30.4599	30.0527
16.4627	418.14	418.981	30.4022	30.0527
16.9077	417.595	418.981	30.3105	30.0527
17.3526	417.372	418.981	30.2058	30.0527
17.7976	417.423	418.981	30.1057	30.0527
18.2425	417.674	418.981	30.0227	30.0527
18.6874	418.042	418.981	29.9639	30.0527
19.1324	418.45	418.981	29.9314	30.0527
19.5773	418.831	418.981	29.9231	30.0527
