0.444939	778	418.981	104	30.0527
0.889879	504	418.981	121	30.0527
1.33482	324	418.981	89	30.0527
1.77976	276	418.981	52	30.0527
2.2247	284	418.981	40	30.0527
2.66964	303	418.981	19	30.0527
3.11457	340	418.981	16	30.0527
3.55951	366	418.981	22	30.0527
4.00445	399	418.981	16	30.0527
4.4494	427	418.981	21	30.0527
4.89433	451	418.981	21	30.0527
5.33927	461	418.981	28	30.0527
5.7842	452	418.981	31	30.0527
6.22915	471	418.981	23	30.0527
6.67408	462	418.981	34	30.0527
7.11903	448	418.981	33	30.0527
7.56396	436	418.981	36	30.0527
8.0089	415	418.981	49	30.0527
8.45384	409	418.981	35	30.0527
8.89878	406	418.981	29	30.0527
9.34372	410	418.981	31	30.0527
9.78866	424	418.981	21	30.0527
10.2336	414	418.981	30	30.0527
10.6785	381	418.981	33	30.0527
11.1235	393	418.981	28	30.0527
11.5684	415	418.981	20	30.0527
12.0133	440	418.981	16	30.0527
12.4583	476	418.981	26	30.0527
12.9032	490	418.981	25	30.0527
13.3482	490	418.981	29	30.0527
13.7931	472	418.981	23	30.0527
14.238	486	418.981	21	30.0527
14.683	473	418.981	30	30.0527
15.1279	471	418.981	26	30.0527
15.5729	457	418.981	22	30.0527
16.0178	465	418.981	25	30.0527
16.4627	459	418.981	31	30.0527
16.9077	432	418.981	46	30.0527
17.3526	402	418.981	37	30.0527
17.7976	381	418.981	34	30.0527
18.2425	396	418.981	22	30.0527
18.6874	427	418.981	26	30.0527
19.1324	427	418.981	21	30.0527
19.5773	440	418.981	24	30.0527
20.0222	438	418.981	30	30.0527
20.4672	446	418.981	25	30.0527
20.9121	449	418.981	25	30.0527
21.3571	436	418.981	40	30.0527
21.802	425	418.981	38	30.0527
22.2469	418	418.981	37	30.0527
22.6919	378	418.981	36	30.0527
23.1368	373	418.981	39	30.0527
23.5818	361	418.981	24	30.0527
24.0267	377	418.981	17	30.0527
24.4716	378	418.981	27	30.0527
24.9166	388	418.981	23	30.0527
25.3615	412	418.981	18	30.0527
25.8065	438	418.981	17	30.0527
26.2514	453	418.981	26	30.0527
26.6963	434	418.981	37	30.0527
27.1413	431	418.981	21	30.0527
27.5862	432	418.981	29	30.0527
28.0311	423	418.981	30	30.0527
28.4761	388	418.981	42	30.0527
28.921	382	418.981	31	30.0527
29.366	376	418.981	36	30.0527
29.8109	393	418.981	28	30.0527
30.2558	402	418.981	26	30.0527
30.7008	420	418.981	33	30.0527
31.1457	414	418.981	37	30.0527
31.5907	404	418.981	34	30.0527
32.0356	410	418.981	30	30.0527
32.4805	426	418.981	30	30.0527
32.9255	436	418.981	36	30.0527
33.3704	429	418.981	25	30.0527
33.8154	446	418.981	29	30.0527
34.2603	436	418.981	33	30.0527
34.7052	430	418.981	27	30.0527
35.1502	436	418.981	34	30.0527
35.5951	422	418.981	40	30.0527
36.04	391	418.981	37	30.0527
36.485	377	418.981	39	30.0527
36.9299	383	418.981	27	30.0527
37.3749	379	418.981	26	30.0527
37.8198	405	418.981	25	30.0527
38.2647	404	418.981	36	30.0527
38.7097	417	418.981	30	30.0527
39.1546	426	418.981	29	30.0527
39.5996	418	418.981	26	30.0527
40.0445	410	418.981	29	30.0527
40.4894	405	418.981	30	30.0527
40.9344	410	418.981	34	30.0527
41.3793	404	418.981	25	30.0527
41.8242	402	418.981	38	30.0527
42.2692	392	418.981	21	30.0527
42.7141	425	418.981	18	30.0527
43.1591	424	418.981	31	30.0527
43.604	402	418.981	39	30.0527
44.0489	435	418.981	25	30.0527
44.4939	419	418.981	28	30.0527
44.9388	431	418.981	19	30.0527
45.3838	434	418.981	30	30.0527
45.8287	468	418.981	29	30.0527
46.2736	453	418.981	29	30.0527
46.7186	451	418.981	28	30.0527
47.1635	452	418.981	24	30.0527
47.6085	465	418.981	24	30.0527
48.0534	464	418.981	38	30.0527
48.4983	431	418.981	37	30.0527
48.9433	432	418.981	32	30.0527
49.3882	424	418.981	26	30.0527
49.8332	410	418.981	33	30.0527
50.2781	417	418.981	25	30.0527
50.723	433	418.981	19	30.0527
51.168	435	418.981	17	30.0527
51.6129	449	418.981	20	30.0527
52.0578	481	418.981	9	30.0527
52.5028	500	418.981	18	30.0527
52.9477	525	418.981	11	30.0527
53.3927	537	418.981	20	30.0527
53.8376	561	418.981	17	30.0527
54.2825	556	418.981	29	30.0527
54.7275	522	418.981	29	30.0527
55.1724	496	418.981	26	30.0527
55.6174	477	418.981	27	30.0527
56.0623	462	418.981	46	30.0527
