1.0101	502	127	313005	418.981	30.0527	103630
2.0202	292	42	220376	418.981	30.0527	103630
3.03031	354	19	88727	418.981	30.0527	103630
4.04041	402	21	74487	418.981	30.0527	103630
5.05051	467	20	66481	418.981	30.0527	103630
6.06061	459	37	99200	418.981	30.0527	103630
7.07071	420	35	138415	418.981	30.0527	103630
8.08081	365	47	150945	418.981	30.0527	103630
9.09091	341	28	124321	418.981	30.0527	103630
10.101	396	30	91683	418.981	30.0527	103630
11.1111	377	32	125300	418.981	30.0527	103630
12.1212	371	40	132872	418.981	30.0527	103630
13.1313	354	34	118444	418.981	30.0527	103630
14.1414	420	24	88622	418.981	30.0527	103630
15.1515	424	28	95427	418.981	30.0527	103630
16.1616	431	22	88088	418.981	30.0527	103630
17.1717	478	18	64829	418.981	30.0527	103630
18.1818	538	13	48731	418.981	30.0527	103630
19.1919	542	21	67032	418.981	30.0527	103630
20.202	512	43	101670	418.981	30.0527	103630
21.2121	398	45	155974	418.981	30.0527	103630
22.2222	369	32	132444	418.981	30.0527	103630
23.2323	347	27	113254	418.981	30.0527	103630
24.2424	389	17	73574	418.981	30.0527	103630
25.2525	462	24	68020	418.981	30.0527	103630
26.2626	432	36	118165	418.981	30.0527	103630
27.2727	415	37	125370	418.981	30.0527	103630
28.2828	391	38	114484	418.981	30.0527	103630
29.2929	371	35	126570	418.981	30.0527	103630
30.303	382	35	97295	418.981	30.0527	103630
31.3131	408	23	111027	418.981	30.0527	103630
32.3232	452	28	90125	418.981	30.0527	103630
33.3333	468	28	96953	418.981	30.0527	103630
34.3434	456	25	88914	418.981	30.0527	103630
35.3535	457	30	107442	418.981	30.0527	103630
36.3636	403	44	145748	418.981	30.0527	103630
37.3737	371	38	143767	418.981	30.0527	103630
38.3838	367	31	119867	418.981	30.0527	103630
39.3939	377	35	122924	418.981	30.0527	103630
40.404	390	22	86616	418.981	30.0527	103630
41.4141	442	29	80066	418.981	30.0527	103630
42.4242	441	26	101210	418.981	30.0527	103630
43.4343	434	33	121052	418.981	30.0527	103630
44.4444	385	25	115549	418.981	30.0527	103630
45.4545	399	23	94503	418.981	30.0527	103630
46.4646	452	17	74820	418.981	30.0527	103630
47.4747	467	23	74448	418.981	30.0527	103630
48.4849	506	28	75260	418.981	30.0527	103630
49.495	470	33	112037	418.981	30.0527	103630
50.5051	405	36	131116	418.981	30.0527	103630
51.5152	385	30	122402	418.981	30.0527	103630
52.5253	372	39	129501	418.981	30.0527	103630
53.5354	401	24	91218	418.981	30.0527	103630
54.5455	448	15	53812	418.981	30.0527	103630
55.5556	513	17	60534	418.981	30.0527	103630
56.5657	536	27	71451	418.981	30.0527	103630
57.5758	510	43	116875	418.981	30.0527	103630
58.5859	409	52	166196	418.981	30.0527	103630
59.596	325	42	162679	418.981	30.0527	103630
60.6061	363	27	103897	418.981	30.0527	103630
61.6162	418	28	73064	418.981	30.0527	103630
62.6263	470	21	70842	418.981	30.0527	103630
63.6364	467	31	94227	418.981	30.0527	103630
64.6465	440	40	127925	418.981	30.0527	103630
65.6566	379	44	142772	418.981	30.0527	103630
66.6667	340	32	134220	418.981	30.0527	103630
67.6768	361	31	111641	418.981	30.0527	103630
68.6869	364	27	109191	418.981	30.0527	103630
69.697	430	24	77228	418.981	30.0527	103630
70.7071	432	37	111110	418.981	30.0527	103630
71.7172	427	35	110716	418.981	30.0527	103630
72.7273	430	35	112499	418.981	30.0527	103630
73.7374	397	30	107282	418.981	30.0527	103630
74.7475	418	29	96524	418.981	30.0527	103630
75.7576	366	49	136411	418.981	30.0527	103630
76.7677	349	30	124348	418.981	30.0527	103630
77.7778	409	18	80668	418.981	30.0527	103630
78.7879	443	20	74028	418.981	30.0527	103630
79.798	494	21	70332	418.981	30.0527	103630
80.8081	473	36	112106	418.981	30.0527	103630
81.8182	417	47	134459	418.981	30.0527	103630
82.8283	371	38	151893	418.981	30.0527	103630
83.8384	386	27	114456	418.981	30.0527	103630
84.8485	406	23	99502	418.981	30.0527	103630
85.8586	445	18	77929	418.981	30.0527	103630
86.8687	438	33	111144	418.981	30.0527	103630
87.8788	424	37	103913	418.981	30.0527	103630
88.8889	387	35	122193	418.981	30.0527	103630
89.899	423	16	80270	418.981	30.0527	103630
90.9091	432	29	88779	418.981	30.0527	103630
91.9192	429	24	84838	418.981	30.0527	103630
92.9293	457	44	109264	418.981	30.0527	103630
93.9394	371	40	143011	418.981	30.0527	103630
94.9495	393	34	117556	418.981	30.0527	103630
95.9596	410	30	113837	418.981	30.0527	103630
96.9697	432	28	110346	418.981	30.0527	103630
97.9798	437	23	87072	418.981	30.0527	103630
98.9899	443	27	89380	418.981	30.0527	103630
100	461	22	70845	418.981	30.0527	103630
