1.0101	543	116	292120	418.981	30.0527	103630
2.0202	242	68	271387	418.981	30.0527	103630
3.0303	294	21	104500	418.981	30.0527	103630
4.04041	359	19	74294	418.981	30.0527	103630
5.05051	409	17	66522	418.981	30.0527	103630
6.06061	433	28	92126	418.981	30.0527	103630
7.07071	441	24	99547	418.981	30.0527	103630
8.08081	388	38	135221	418.981	30.0527	103630
9.09091	420	22	88530	418.981	30.0527	103630
10.101	456	20	79150	418.981	30.0527	103630
11.1111	436	27	97182	418.981	30.0527	103630
12.1212	442	36	98426	418.981	30.0527	103630
13.1313	435	28	110320	418.981	30.0527	103630
14.1414	444	36	105137	418.981	30.0527	103630
15.1515	462	35	107223	418.981	30.0527	103630
16.1616	420	44	145134	418.981	30.0527	103630
17.1717	399	34	113743	418.981	30.0527	103630
18.1818	394	26	99778	418.981	30.0527	103630
19.1919	418	23	88241	418.981	30.0527	103630
20.202	482	16	63669	418.981	30.0527	103630
21.2121	515	20	58660	418.981	30.0527	103630
22.2222	459	42	124266	418.981	30.0527	103630
23.2323	382	55	168710	418.981	30.0527	103630
24.2424	350	33	134103	418.981	30.0527	103630
25.2525	397	18	82584	418.981	30.0527	103630
26.2626	435	20	74274	418.981	30.0527	103630
27.2727	490	21	59787	418.981	30.0527	103630
28.2828	518	26	83631	418.981	30.0527	103630
29.2929	470	31	128080	418.981	30.0527	103630
30.303	411	35	123599	418.981	30.0527	103630
31.3131	362	45	145935	418.981	30.0527	103630
32.3232	347	25	128068	418.981	30.0527	103630
33.3333	380	36	92532	418.981	30.0527	103630
34.3434	397	26	104283	418.981	30.0527	103630
35.3535	412	31	101211	418.981	30.0527	103630
36.3636	447	13	68529	418.981	30.0527	103630
37.3737	503	24	54756	418.981	30.0527	103630
38.3838	542	23	75129	418.981	30.0527	103630
39.3939	469	46	141046	418.981	30.0527	103630
40.404	387	41	139573	418.981	30.0527	103630
41.4141	373	35	131782	418.981	30.0527	103630
42.4242	407	22	78169	418.981	30.0527	103630
43.4343	437	28	77757	418.981	30.0527	103630
44.4444	435	34	113062	418.981	30.0527	103630
45.4545	424	26	98828	418.981	30.0527	103630
46.4647	451	25	78720	418.981	30.0527	103630
47.4747	457	21	92249	418.981	30.0527	103630
48.4848	437	35	100633	418.981	30.0527	103630
49.495	375	39	132768	418.981	30.0527	103630
50.5051	403	30	102310	418.981	30.0527	103630
51.5152	376	37	123461	418.981	30.0527	103630
52.5253	382	38	114178	418.981	30.0527	103630
53.5354	392	43	123974	418.981	30.0527	103630
54.5455	403	35	116446	418.981	30.0527	103630
55.5556	420	21	88045	418.981	30.0527	103630
56.5657	471	21	71627	418.981	30.0527	103630
57.5758	418	43	125530	418.981	30.0527	103630
58.5859	373	38	120170	418.981	30.0527	103630
59.596	391	25	94263	418.981	30.0527	103630
60.6061	375	35	103552	418.981	30.0527	103630
61.6162	417	15	76066	418.981	30.0527	103630
62.6263	473	29	88969	418.981	30.0527	103630
63.6364	488	27	83002	418.981	30.0527	103630
64.6465	440	42	129795	418.981	30.0527	103630
65.6566	360	44	158051	418.981	30.0527	103630
66.6667	328	38	150022	418.981	30.0527	103630
67.6768	370	23	88226	418.981	30.0527	103630
68.6869	401	22	89250	418.981	30.0527	103630
69.697	421	30	91313	418.981	30.0527	103630
70.7071	441	22	90145	418.981	30.0527	103630
71.7172	459	30	96867	418.981	30.0527	103630
72.7273	432	33	120716	418.981	30.0527	103630
73.7374	401	44	127660	418.981	30.0527	103630
74.7475	355	41	118279	418.981	30.0527	103630
75.7576	373	23	100386	418.981	30.0527	103630
76.7677	423	18	70147	418.981	30.0527	103630
77.7778	452	20	68498	418.981	30.0527	103630
78.7879	438	34	106659	418.981	30.0527	103630
79.798	418	20	96935	418.981	30.0527	103630
80.8081	375	41	133158	418.981	30.0527	103630
81.8182	364	33	119220	418.981	30.0527	103630
82.8283	397	24	94542	418.981	30.0527	103630
83.8384	418	39	106994	418.981	30.0527	103630
84.8485	444	25	93605	418.981	30.0527	103630
85.8586	435	37	106222	418.981	30.0527	103630
86.8687	432	25	108793	418.981	30.0527	103630
87.8788	443	33	103093	418.981	30.0527	103630
88.8889	402	42	132210	418.981	30.0527	103630
89.899	389	34	121683	418.981	30.0527	103630
90.9091	364	31	106445	418.981	30.0527	103630
91.9192	391	21	101598	418.981	30.0527	103630
92.9293	377	26	113639	418.981	30.0527	103630
93.9394	376	35	121640	418.981	30.0527	103630
94.9495	387	45	145464	418.981	30.0527	103630
95.9596	388	29	104796	418.981	30.0527	103630
96.9697	401	34	114036	418.981	30.0527	103630
97.9798	413	35	103475	418.981	30.0527	103630
98.9899	421	31	98142	418.981	30.0527	103630
100	431	22	94514	418.981	30.0527	103630
