1.0101	557	87	263212	418.981	30.0527	103630
2.0202	305	63	256196	418.981	30.0527	103630
3.0303	291	27	139556	418.981	30.0527	103630
4.0404	388	13	57273	418.981	30.0527	103630
5.05051	432	21	56667	418.981	30.0527	103630
6.06061	494	22	61081	418.981	30.0527	103630
7.07071	520	24	77023	418.981	30.0527	103630
8.08081	452	40	117698	418.981	30.0527	103630
9.09091	420	26	118583	418.981	30.0527	103630
10.101	409	27	107615	418.981	30.0527	103630
11.1111	394	40	134265	418.981	30.0527	103630
12.1212	380	38	129146	418.981	30.0527	103630
13.1313	364	27	109769	418.981	30.0527	103630
14.1414	427	22	71312	418.981	30.0527	103630
15.1515	467	16	67957	418.981	30.0527	103630
16.1616	502	18	64505	418.981	30.0527	103630
17.1717	497	32	106045	418.981	30.0527	103630
18.1818	420	33	123537	418.981	30.0527	103630
19.1919	435	20	85715	418.981	30.0527	103630
20.202	486	24	68608	418.981	30.0527	103630
21.2121	492	22	80328	418.981	30.0527	103630
22.2222	472	43	118463	418.981	30.0527	103630
23.2323	416	38	119949	418.981	30.0527	103630
24.2424	396	26	114083	418.981	30.0527	103630
25.2525	409	24	92997	418.981	30.0527	103630
26.2626	435	19	75369	418.981	30.0527	103630
27.2727	489	22	58466	418.981	30.0527	103630
28.2828	450	36	111539	418.981	30.0527	103630
29.2929	414	30	99845	418.981	30.0527	103630
30.303	388	30	114422	418.981	30.0527	103630
31.3131	405	40	122731	418.981	30.0527	103630
32.3232	369	29	122603	418.981	30.0527	103630
33.3333	392	29	101766	418.981	30.0527	103630
34.3434	389	30	108030	418.981	30.0527	103630
35.3535	411	25	93774	418.981	30.0527	103630
36.3636	431	22	88316	418.981	30.0527	103630
37.3737	452	21	62444	418.981	30.0527	103630
38.3838	490	35	86080	418.981	30.0527	103630
39.3939	442	42	137127	418.981	30.0527	103630
40.404	389	30	111902	418.981	30.0527	103630
41.4141	392	27	102114	418.981	30.0527	103630
42.4242	367	33	127347	418.981	30.0527	103630
43.4343	366	38	118610	418.981	30.0527	103630
44.4444	370	29	121317	418.981	30.0527	103630
45.4545	398	28	107189	418.981	30.0527	103630
46.4646	391	33	103422	418.981	30.0527	103630
47.4747	414	27	94694	418.981	30.0527	103630
48.4849	414	43	125804	418.981	30.0527	103630
49.495	367	33	136993	418.981	30.0527	103630
50.5051	428	15	68739	418.981	30.0527	103630
51.5152	490	22	61302	418.981	30.0527	103630
52.5253	483	21	75900	418.981	30.0527	103630
53.5354	446	40	107156	418.981	30.0527	103630
54.5455	420	36	116862	418.981	30.0527	103630
55.5556	377	24	104484	418.981	30.0527	103630
56.5657	425	20	84275	418.981	30.0527	103630
57.5758	479	15	71946	418.981	30.0527	103630
58.5859	502	16	60855	418.981	30.0527	103630
59.596	573	8	33269	418.981	30.0527	103630
60.6061	596	19	63618	418.981	30.0527	103630
61.6162	541	49	111064	418.981	30.0527	103630
62.6263	403	43	180952	418.981	30.0527	103630
63.6364	335	27	135521	418.981	30.0527	103630
64.6465	382	22	80814	418.981	30.0527	103630
65.6566	409	35	105835	418.981	30.0527	103630
66.6667	449	29	99824	418.981	30.0527	103630
67.6768	430	37	113372	418.981	30.0527	103630
68.6869	407	33	125634	418.981	30.0527	103630
69.697	436	15	78910	418.981	30.0527	103630
70.7071	439	32	90578	418.981	30.0527	103630
71.7172	414	37	117817	418.981	30.0527	103630
72.7273	432	25	93904	418.981	30.0527	103630
73.7374	423	31	105653	418.981	30.0527	103630
74.7475	421	24	92997	418.981	30.0527	103630
75.7576	435	27	99725	418.981	30.0527	103630
76.7677	439	27	101839	418.981	30.0527	103630
77.7778	459	21	84567	418.981	30.0527	103630
78.7879	459	29	86035	418.981	30.0527	103630
79.798	430	40	121939	418.981	30.0527	103630
80.8081	355	41	142708	418.981	30.0527	103630
81.8182	355	30	107284	418.981	30.0527	103630
82.8283	407	18	74018	418.981	30.0527	103630
83.8384	450	21	73520	418.981	30.0527	103630
84.8485	467	20	66527	418.981	30.0527	103630
85.8586	496	17	69994	418.981	30.0527	103630
86.8687	522	15	69902	418.981	30.0527	103630
87.8788	503	35	92307	418.981	30.0527	103630
88.8889	461	27	111838	418.981	30.0527	103630
89.899	431	33	103248	418.981	30.0527	103630
90.9091	432	31	95605	418.981	30.0527	103630
91.9192	423	28	110881	418.981	30.0527	103630
92.9293	392	36	116941	418.981	30.0527	103630
93.9394	408	29	111684	418.981	30.0527	103630
94.9495	417	28	92094	418.981	30.0527	103630
95.9596	435	28	81686	418.981	30.0527	103630
96.9697	468	19	80191	418.981	30.0527	103630
97.9798	500	21	64978	418.981	30.0527	103630
98.9899	532	24	73763	418.981	30.0527	103630
100	498	34	107488	418.981	30.0527	103630
