1.0101	509	106	322633	418.981	30.0527	103630
2.0202	266	43	236924	418.981	30.0527	103630
3.03031	301	21	102490	418.981	30.0527	103630
4.04041	399	15	54550	418.981	30.0527	103630
5.05051	485	12	56825	418.981	30.0527	103630
6.06061	517	21	52547	418.981	30.0527	103630
7.07071	567	19	58322	418.981	30.0527	103630
8.08081	572	22	75890	418.981	30.0527	103630
9.09091	506	38	112231	418.981	30.0527	103630
10.101	466	33	123089	418.981	30.0527	103630
11.1111	408	34	131771	418.981	30.0527	103630
12.1212	444	24	96948	418.981	30.0527	103630
13.1313	453	29	97055	418.981	30.0527	103630
14.1414	433	30	101743	418.981	30.0527	103630
15.1515	406	37	130728	418.981	30.0527	103630
16.1616	377	36	131447	418.981	30.0527	103630
17.1717	361	30	116707	418.981	30.0527	103630
18.1818	370	43	128876	418.981	30.0527	103630
19.1919	378	40	124639	418.981	30.0527	103630
20.202	391	25	80971	418.981	30.0527	103630
21.2121	435	19	86294	418.981	30.0527	103630
22.2222	409	43	115586	418.981	30.0527	103630
23.2323	401	24	106059	418.981	30.0527	103630
24.2424	443	29	94198	418.981	30.0527	103630
25.2525	400	31	117646	418.981	30.0527	103630
26.2626	427	29	87846	418.981	30.0527	103630
27.2727	396	49	143573	418.981	30.0527	103630
28.2828	355	30	110215	418.981	30.0527	103630
29.2929	401	38	103087	418.981	30.0527	103630
30.303	392	30	115190	418.981	30.0527	103630
31.3131	407	21	83806	418.981	30.0527	103630
32.3232	436	18	92017	418.981	30.0527	103630
33.3333	464	12	65470	418.981	30.0527	103630
34.3434	471	34	106791	418.981	30.0527	103630
35.3535	474	28	83737	418.981	30.0527	103630
36.3636	445	36	137688	418.981	30.0527	103630
37.3737	372	35	157576	418.981	30.0527	103630
38.3838	381	29	99618	418.981	30.0527	103630
39.3939	390	33	105543	418.981	30.0527	103630
40.404	437	12	79682	418.981	30.0527	103630
41.4141	466	36	79698	418.981	30.0527	103630
42.4242	453	29	119371	418.981	30.0527	103630
43.4343	404	35	131078	418.981	30.0527	103630
44.4444	382	39	135818	418.981	30.0527	103630
45.4545	370	38	145082	418.981	30.0527	103630
46.4646	352	14	98655	418.981	30.0527	103630
47.4748	394	18	65571	418.981	30.0527	103630
48.4848	487	16	47514	418.981	30.0527	103630
49.495	530	10	49835	418.981	30.0527	103630
50.5051	563	19	52540	418.981	30.0527	103630
51.5152	554	29	99299	418.981	30.0527	103630
52.5253	468	41	143226	418.981	30.0527	103630
53.5354	358	61	186900	418.981	30.0527	103630
54.5455	326	34	116892	418.981	30.0527	103630
55.5556	392	26	92510	418.981	30.0527	103630
56.5657	435	20	78535	418.981	30.0527	103630
57.5758	461	27	90518	418.981	30.0527	103630
58.5859	420	32	112805	418.981	30.0527	103630
59.596	402	31	86548	418.981	30.0527	103630
60.6061	410	25	91660	418.981	30.0527	103630
61.6162	440	22	82576	418.981	30.0527	103630
62.6263	482	13	64879	418.981	30.0527	103630
63.6364	505	27	100618	418.981	30.0527	103630
64.6465	475	33	108316	418.981	30.0527	103630
65.6566	390	53	166864	418.981	30.0527	103630
66.6667	346	28	116908	418.981	30.0527	103630
67.6768	407	19	64948	418.981	30.0527	103630
68.6869	483	16	57049	418.981	30.0527	103630
69.697	493	34	90256	418.981	30.0527	103630
70.7071	467	31	110971	418.981	30.0527	103630
71.7172	391	38	141548	418.981	30.0527	103630
72.7273	368	37	134305	418.981	30.0527	103630
73.7374	372	28	103431	418.981	30.0527	103630
74.7475	400	27	88554	418.981	30.0527	103630
75.7576	424	34	111506	418.981	30.0527	103630
76.7677	425	29	121154	418.981	30.0527	103630
77.7778	436	30	90401	418.981	30.0527	103630
78.7879	438	27	76477	418.981	30.0527	103630
79.798	425	40	124524	418.981	30.0527	103630
80.8081	391	37	135566	418.981	30.0527	103630
81.8182	372	31	108866	418.981	30.0527	103630
82.8283	416	29	84263	418.981	30.0527	103630
83.8384	463	19	71534	418.981	30.0527	103630
84.8485	488	18	64162	418.981	30.0527	103630
85.8586	476	26	87949	418.981	30.0527	103630
86.8687	489	25	81858	418.981	30.0527	103630
87.8788	437	37	127273	418.981	30.0527	103630
88.8889	376	36	143227	418.981	30.0527	103630
89.899	391	37	118185	418.981	30.0527	103630
90.9091	403	26	108030	418.981	30.0527	103630
91.9192	421	23	93932	418.981	30.0527	103630
92.9293	426	26	89256	418.981	30.0527	103630
93.9394	411	32	114283	418.981	30.0527	103630
94.9495	401	39	116661	418.981	30.0527	103630
95.9596	417	22	105411	418.981	30.0527	103630
96.9697	392	43	129088	418.981	30.0527	103630
97.9798	397	27	104306	418.981	30.0527	103630
98.9899	410	21	100404	418.981	30.0527	103630
100	411	38	101710	418.981	30.0527	103630
